Results for nsp2_ref.pdb
Time7200:55peptide,umlog‐lkhd  295.21
Total:  1685.75
Avg:  4.3786
Time30:55peptide,umlog‐lkhd  160.70
Time60:55peptide,umlog‐lkhd  156.03
Time180:55peptide,umlog‐lkhd  144.02
Time600:55peptide,umlog‐lkhd  222.44
Time1800:55peptide,umlog‐lkhd  324.88
Time3600:55peptide,umlog‐lkhd  382.47
Time7200:55peptide,umlog‐lkhd  295.21
Total:  1685.75
Avg:  4.3786
------------------------------
Results for out_15seq-29-5.pdb
Time30:55peptide,umlog‐lkhd  110.53
Time60:55peptide,umlog‐lkhd  127.82
Time180:55peptide,umlog‐lkhd  159.49
Time600:55peptide,umlog‐lkhd  261.85
Time1800:55peptide,umlog‐lkhd  384.60
Time3600:55peptide,umlog‐lkhd  447.62
Time7200:55peptide,umlog‐lkhd  365.87
Total:  1857.78
Avg:  4.8254
Time30:55peptide,umlog‐lkhd  110.53
Time60:55peptide,umlog‐lkhd  127.82
Time180:55peptide,umlog‐lkhd  159.49
Time600:55peptide,umlog‐lkhd  261.85
Time1800:55peptide,umlog‐lkhd  384.60
Time3600:55peptide,umlog‐lkhd  447.62
Time7200:55peptide,umlog‐lkhd  365.87
Total:  1857.78
Avg:  4.8254
------------------------------
Results for out_15seq-3-1.pdb
Time30:55peptide,umlog‐lkhd  186.14
Time60:55peptide,umlog‐lkhd  189.33
Time180:55peptide,umlog‐lkhd  181.22
Time600:55peptide,umlog‐lkhd  253.19
Time1800:55peptide,umlog‐lkhd  346.09
Time3600:55peptide,umlog‐lkhd  388.57
Time7200:55peptide,umlog‐lkhd  317.66
Total:  1862.19
Avg:  4.8369
Time30:55peptide,umlog‐lkhd  186.14
Time60:55peptide,umlog‐lkhd  189.33
Time180:55peptide,umlog‐lkhd  181.22
Time600:55peptide,umlog‐lkhd  253.19
Time1800:55peptide,umlog‐lkhd  346.09
Time3600:55peptide,umlog‐lkhd  388.57
Time7200:55peptide,umlog‐lkhd  317.66
Total:  1862.19
Avg:  4.8369
------------------------------
Results for out_15seq-3-2.pdb
Time30:55peptide,umlog‐lkhd  159.40
Time60:55peptide,umlog‐lkhd  184.89
Time180:55peptide,umlog‐lkhd  207.34
Time600:55peptide,umlog‐lkhd  288.78
Time1800:55peptide,umlog‐lkhd  396.48
Time3600:55peptide,umlog‐lkhd  437.67
Time7200:55peptide,umlog‐lkhd  363.39
Total:  2037.95
Avg:  5.2934
Time30:55peptide,umlog‐lkhd  159.40
Time60:55peptide,umlog‐lkhd  184.89
Time180:55peptide,umlog‐lkhd  207.34
Time600:55peptide,umlog‐lkhd  288.78
Time1800:55peptide,umlog‐lkhd  396.48
Time3600:55peptide,umlog‐lkhd  437.67
Time7200:55peptide,umlog‐lkhd  363.39
Total:  2037.95
Avg:  5.2934
------------------------------
Results for out_15seq-3-3.pdb
Time30:55peptide,umlog‐lkhd  179.17
Time60:55peptide,umlog‐lkhd  174.16
Time180:55peptide,umlog‐lkhd  165.38
Time600:55peptide,umlog‐lkhd  255.41
Time1800:55peptide,umlog‐lkhd  367.87
Time3600:55peptide,umlog‐lkhd  417.86
Time7200:55peptide,umlog‐lkhd  357.84
Total:  1917.69
Avg:  4.9810
Time30:55peptide,umlog‐lkhd  179.17
Time60:55peptide,umlog‐lkhd  174.16
Time180:55peptide,umlog‐lkhd  165.38
Time600:55peptide,umlog‐lkhd  255.41
Time1800:55peptide,umlog‐lkhd  367.87
Time3600:55peptide,umlog‐lkhd  417.86
Time7200:55peptide,umlog‐lkhd  357.84
Total:  1917.69
Avg:  4.9810
------------------------------
Results for out_15seq-3-4.pdb
Time30:55peptide,umlog‐lkhd  138.36
Time60:55peptide,umlog‐lkhd  149.18
Time180:55peptide,umlog‐lkhd  163.87
Time600:55peptide,umlog‐lkhd  255.01
Time1800:55peptide,umlog‐lkhd  373.21
Time3600:55peptide,umlog‐lkhd  431.53
Time7200:55peptide,umlog‐lkhd  353.12
Total:  1864.29
Avg:  4.8423
Time30:55peptide,umlog‐lkhd  138.36
Time60:55peptide,umlog‐lkhd  149.18
Time180:55peptide,umlog‐lkhd  163.87
Time600:55peptide,umlog‐lkhd  255.01
Time1800:55peptide,umlog‐lkhd  373.21
Time3600:55peptide,umlog‐lkhd  431.53
Time7200:55peptide,umlog‐lkhd  353.12
Total:  1864.29
Avg:  4.8423
------------------------------
Results for out_15seq-3-5.pdb
Time30:55peptide,umlog‐lkhd  297.73
Time60:55peptide,umlog‐lkhd  310.06
Time180:55peptide,umlog‐lkhd  267.89
Time600:55peptide,umlog‐lkhd  298.51
Time1800:55peptide,umlog‐lkhd  369.19
------------------------------
Results for out_15seq-30-1.pdb
Time30:55peptide,umlog‐lkhd  339.51
Time60:55peptide,umlog‐lkhd  372.19
Time180:55peptide,umlog‐lkhd  344.32
------------------------------
Results for out_15seq-30-2.pdb
Time30:55peptide,umlog‐lkhd  235.81
Time60:55peptide,umlog‐lkhd  251.15
Time180:55peptide,umlog‐lkhd  234.63
Time600:55peptide,umlog‐lkhd  295.30
Time1800:55peptide,umlog‐lkhd  382.83
Time3600:55peptide,umlog‐lkhd  422.55
Time7200:55peptide,umlog‐lkhd  375.40
Total:  2197.68
Avg:  5.7083
Time30:55peptide,umlog‐lkhd  235.81
Time60:55peptide,umlog‐lkhd  251.15
Time180:55peptide,umlog‐lkhd  234.63
Time600:55peptide,umlog‐lkhd  295.30
Time1800:55peptide,umlog‐lkhd  382.83
Time3600:55peptide,umlog‐lkhd  422.55
Time7200:55peptide,umlog‐lkhd  375.40
Total:  2197.68
Avg:  5.7083
------------------------------
Results for out_15seq-30-3.pdb
Time30:55peptide,umlog‐lkhd  245.88
Time60:55peptide,umlog‐lkhd  275.18
Time180:55peptide,umlog‐lkhd  269.03
Time600:55peptide,umlog‐lkhd  324.55
Time1800:55peptide,umlog‐lkhd  401.72
------------------------------
Results for out_15seq-30-4.pdb
Time30:55peptide,umlog‐lkhd  456.72
Time60:55peptide,umlog‐lkhd  446.14
Time180:55peptide,umlog‐lkhd  340.62
------------------------------
Results for out_15seq-30-5.pdb
Time30:55peptide,umlog‐lkhd  293.94
Time60:55peptide,umlog‐lkhd  331.14
Time180:55peptide,umlog‐lkhd  304.82
------------------------------
Results for out_15seq-31-1.pdb
Time30:55peptide,umlog‐lkhd  180.38
Time60:55peptide,umlog‐lkhd  184.06
Time180:55peptide,umlog‐lkhd  194.49
Time600:55peptide,umlog‐lkhd  274.09
Time1800:55peptide,umlog‐lkhd  366.61
Time3600:55peptide,umlog‐lkhd  405.26
Time7200:55peptide,umlog‐lkhd  339.24
Total:  1944.13
Avg:  5.0497
Time30:55peptide,umlog‐lkhd  180.38
Time60:55peptide,umlog‐lkhd  184.06
Time180:55peptide,umlog‐lkhd  194.49
Time600:55peptide,umlog‐lkhd  274.09
Time1800:55peptide,umlog‐lkhd  366.61
Time3600:55peptide,umlog‐lkhd  405.26
Time7200:55peptide,umlog‐lkhd  339.24
Total:  1944.13
Avg:  5.0497
------------------------------
Results for out_15seq-31-2.pdb
Time30:55peptide,umlog‐lkhd  118.78
Time60:55peptide,umlog‐lkhd  139.68
Time180:55peptide,umlog‐lkhd  179.72
Time600:55peptide,umlog‐lkhd  285.75
Time1800:55peptide,umlog‐lkhd  394.09
Time3600:55peptide,umlog‐lkhd  432.92
Time7200:55peptide,umlog‐lkhd  355.16
Total:  1906.09
Avg:  4.9509
Time30:55peptide,umlog‐lkhd  118.78
Time60:55peptide,umlog‐lkhd  139.68
Time180:55peptide,umlog‐lkhd  179.72
Time600:55peptide,umlog‐lkhd  285.75
Time1800:55peptide,umlog‐lkhd  394.09
Time3600:55peptide,umlog‐lkhd  432.92
Time7200:55peptide,umlog‐lkhd  355.16
Total:  1906.09
Avg:  4.9509
------------------------------
Results for out_15seq-31-3.pdb
Time30:55peptide,umlog‐lkhd  247.99
Time60:55peptide,umlog‐lkhd  261.74
Time180:55peptide,umlog‐lkhd  263.91
Time600:55peptide,umlog‐lkhd  345.85
------------------------------
Results for out_15seq-31-4.pdb
Time30:55peptide,umlog‐lkhd  156.34
Time60:55peptide,umlog‐lkhd  162.29
Time180:55peptide,umlog‐lkhd  175.25
Time600:55peptide,umlog‐lkhd  275.25
Time1800:55peptide,umlog‐lkhd  373.63
------------------------------
Results for out_15seq-31-5.pdb
Time30:55peptide,umlog‐lkhd  118.37
Time60:55peptide,umlog‐lkhd  119.43
Time180:55peptide,umlog‐lkhd  144.25
Time600:55peptide,umlog‐lkhd  246.53
Time1800:55peptide,umlog‐lkhd  358.99
Time3600:55peptide,umlog‐lkhd  403.69
Time7200:55peptide,umlog‐lkhd  320.63
Total:  1711.89
Avg:  4.4465
Time30:55peptide,umlog‐lkhd  118.37
Time60:55peptide,umlog‐lkhd  119.43
Time180:55peptide,umlog‐lkhd  144.25
Time600:55peptide,umlog‐lkhd  246.53
Time1800:55peptide,umlog‐lkhd  358.99
Time3600:55peptide,umlog‐lkhd  403.69
Time7200:55peptide,umlog‐lkhd  320.63
Total:  1711.89
Avg:  4.4465
------------------------------
Results for out_15seq-32-1.pdb
Time30:55peptide,umlog‐lkhd  81.97
Time60:55peptide,umlog‐lkhd  93.51
Time180:55peptide,umlog‐lkhd  129.70
Time600:55peptide,umlog‐lkhd  252.92
Time1800:55peptide,umlog‐lkhd  381.96
Time3600:55peptide,umlog‐lkhd  434.71
Time7200:55peptide,umlog‐lkhd  357.82
Total:  1732.59
Avg:  4.5002
Time30:55peptide,umlog‐lkhd  81.97
Time60:55peptide,umlog‐lkhd  93.51
Time180:55peptide,umlog‐lkhd  129.70
Time600:55peptide,umlog‐lkhd  252.92
Time1800:55peptide,umlog‐lkhd  381.96
Time3600:55peptide,umlog‐lkhd  434.71
Time7200:55peptide,umlog‐lkhd  357.82
Total:  1732.59
Avg:  4.5002
------------------------------
Results for out_15seq-32-2.pdb
Time30:55peptide,umlog‐lkhd  220.60
Time60:55peptide,umlog‐lkhd  232.17
Time180:55peptide,umlog‐lkhd  207.47
Time600:55peptide,umlog‐lkhd  253.57
Time1800:55peptide,umlog‐lkhd  339.21
Time3600:55peptide,umlog‐lkhd  387.57
------------------------------
Results for out_15seq-32-3.pdb
Time30:55peptide,umlog‐lkhd  156.99
Time60:55peptide,umlog‐lkhd  164.64
Time180:55peptide,umlog‐lkhd  184.48
Time600:55peptide,umlog‐lkhd  284.43
Time1800:55peptide,umlog‐lkhd  392.23
Time3600:55peptide,umlog‐lkhd  438.49
------------------------------
Results for out_15seq-32-4.pdb
Time30:55peptide,umlog‐lkhd  142.93
Time60:55peptide,umlog‐lkhd  160.25
Time180:55peptide,umlog‐lkhd  182.01
Time600:55peptide,umlog‐lkhd  280.35
Time1800:55peptide,umlog‐lkhd  374.78
Time3600:55peptide,umlog‐lkhd  412.85
Time7200:55peptide,umlog‐lkhd  344.12
Total:  1897.30
Avg:  4.9280
Time30:55peptide,umlog‐lkhd  142.93
Time60:55peptide,umlog‐lkhd  160.25
Time180:55peptide,umlog‐lkhd  182.01
Time600:55peptide,umlog‐lkhd  280.35
Time1800:55peptide,umlog‐lkhd  374.78
Time3600:55peptide,umlog‐lkhd  412.85
Time7200:55peptide,umlog‐lkhd  344.12
Total:  1897.30
Avg:  4.9280
------------------------------
Results for out_15seq-32-5.pdb
Time30:55peptide,umlog‐lkhd  133.78
Time60:55peptide,umlog‐lkhd  153.69
Time180:55peptide,umlog‐lkhd  195.78
Time600:55peptide,umlog‐lkhd  297.78
Time1800:55peptide,umlog‐lkhd  391.75
Time3600:55peptide,umlog‐lkhd  425.08
------------------------------
Results for out_15seq-33-1.pdb
Time30:55peptide,umlog‐lkhd  156.06
Time60:55peptide,umlog‐lkhd  169.51
Time180:55peptide,umlog‐lkhd  186.48
Time600:55peptide,umlog‐lkhd  282.16
Time1800:55peptide,umlog‐lkhd  380.23
Time3600:55peptide,umlog‐lkhd  420.97
Time7200:55peptide,umlog‐lkhd  352.43
Total:  1947.84
Avg:  5.0593
Time30:55peptide,umlog‐lkhd  156.06
Time60:55peptide,umlog‐lkhd  169.51
Time180:55peptide,umlog‐lkhd  186.48
Time600:55peptide,umlog‐lkhd  282.16
Time1800:55peptide,umlog‐lkhd  380.23
Time3600:55peptide,umlog‐lkhd  420.97
Time7200:55peptide,umlog‐lkhd  352.43
Total:  1947.84
Avg:  5.0593
------------------------------
Results for out_15seq-33-2.pdb
Time30:55peptide,umlog‐lkhd  105.06
Time60:55peptide,umlog‐lkhd  106.76
Time180:55peptide,umlog‐lkhd  129.98
Time600:55peptide,umlog‐lkhd  245.51
Time1800:55peptide,umlog‐lkhd  367.70
Time3600:55peptide,umlog‐lkhd  411.86
Time7200:55peptide,umlog‐lkhd  345.61
Total:  1712.48
Avg:  4.4480
Time30:55peptide,umlog‐lkhd  105.06
Time60:55peptide,umlog‐lkhd  106.76
Time180:55peptide,umlog‐lkhd  129.98
Time600:55peptide,umlog‐lkhd  245.51
Time1800:55peptide,umlog‐lkhd  367.70
Time3600:55peptide,umlog‐lkhd  411.86
Time7200:55peptide,umlog‐lkhd  345.61
Total:  1712.48
Avg:  4.4480
------------------------------
Results for out_15seq-33-3.pdb
Time30:55peptide,umlog‐lkhd  146.73
Time60:55peptide,umlog‐lkhd  148.69
Time180:55peptide,umlog‐lkhd  157.69
Time600:55peptide,umlog‐lkhd  239.80
Time1800:55peptide,umlog‐lkhd  346.20
Time3600:55peptide,umlog‐lkhd  397.00
Time7200:55peptide,umlog‐lkhd  336.29
Total:  1772.41
Avg:  4.6037
Time30:55peptide,umlog‐lkhd  146.73
Time60:55peptide,umlog‐lkhd  148.69
Time180:55peptide,umlog‐lkhd  157.69
Time600:55peptide,umlog‐lkhd  239.80
Time1800:55peptide,umlog‐lkhd  346.20
Time3600:55peptide,umlog‐lkhd  397.00
Time7200:55peptide,umlog‐lkhd  336.29
Total:  1772.41
Avg:  4.6037
------------------------------
Results for out_15seq-33-4.pdb
Time30:55peptide,umlog‐lkhd  129.50
Time60:55peptide,umlog‐lkhd  137.24
Time180:55peptide,umlog‐lkhd  159.63
Time600:55peptide,umlog‐lkhd  241.56
Time1800:55peptide,umlog‐lkhd  343.80
Time3600:55peptide,umlog‐lkhd  394.66
Time7200:55peptide,umlog‐lkhd  341.07
Total:  1747.45
Avg:  4.5388
Time30:55peptide,umlog‐lkhd  129.50
Time60:55peptide,umlog‐lkhd  137.24
Time180:55peptide,umlog‐lkhd  159.63
Time600:55peptide,umlog‐lkhd  241.56
Time1800:55peptide,umlog‐lkhd  343.80
Time3600:55peptide,umlog‐lkhd  394.66
Time7200:55peptide,umlog‐lkhd  341.07
Total:  1747.45
Avg:  4.5388
------------------------------
Results for out_15seq-33-5.pdb
Time30:55peptide,umlog‐lkhd  143.88
Time60:55peptide,umlog‐lkhd  163.29
Time180:55peptide,umlog‐lkhd  169.64
Time600:55peptide,umlog‐lkhd  252.40
Time1800:55peptide,umlog‐lkhd  358.48
Time3600:55peptide,umlog‐lkhd  399.64
------------------------------
Results for out_15seq-34-1.pdb
Time30:55peptide,umlog‐lkhd  79.97
Time60:55peptide,umlog‐lkhd  82.06
Time180:55peptide,umlog‐lkhd  114.00
Time600:55peptide,umlog‐lkhd  242.19
Time1800:55peptide,umlog‐lkhd  367.00
Time3600:55peptide,umlog‐lkhd  421.64
Time7200:55peptide,umlog‐lkhd  359.85
Total:  1666.71
Avg:  4.3291
Time30:55peptide,umlog‐lkhd  79.97
Time60:55peptide,umlog‐lkhd  82.06
Time180:55peptide,umlog‐lkhd  114.00
Time600:55peptide,umlog‐lkhd  242.19
Time1800:55peptide,umlog‐lkhd  367.00
Time3600:55peptide,umlog‐lkhd  421.64
Time7200:55peptide,umlog‐lkhd  359.85
Total:  1666.71
Avg:  4.3291
------------------------------
Results for out_15seq-34-2.pdb
Time30:55peptide,umlog‐lkhd  135.46
Time60:55peptide,umlog‐lkhd  152.58
Time180:55peptide,umlog‐lkhd  192.10
Time600:55peptide,umlog‐lkhd  291.47
Time1800:55peptide,umlog‐lkhd  379.99
Time3600:55peptide,umlog‐lkhd  408.49
Time7200:55peptide,umlog‐lkhd  343.52
Total:  1903.62
Avg:  4.9445
Time30:55peptide,umlog‐lkhd  135.46
Time60:55peptide,umlog‐lkhd  152.58
Time180:55peptide,umlog‐lkhd  192.10
Time600:55peptide,umlog‐lkhd  291.47
Time1800:55peptide,umlog‐lkhd  379.99
Time3600:55peptide,umlog‐lkhd  408.49
Time7200:55peptide,umlog‐lkhd  343.52
Total:  1903.62
Avg:  4.9445
------------------------------
Results for out_15seq-34-3.pdb
Time30:55peptide,umlog‐lkhd  176.29
Time60:55peptide,umlog‐lkhd  198.43
Time180:55peptide,umlog‐lkhd  217.51
Time600:55peptide,umlog‐lkhd  333.09
Time1800:55peptide,umlog‐lkhd  458.54
Time3600:55peptide,umlog‐lkhd  509.60
Time7200:55peptide,umlog‐lkhd  434.17
Total:  2327.63
Avg:  6.0458
Time30:55peptide,umlog‐lkhd  176.29
Time60:55peptide,umlog‐lkhd  198.43
Time180:55peptide,umlog‐lkhd  217.51
Time600:55peptide,umlog‐lkhd  333.09
Time1800:55peptide,umlog‐lkhd  458.54
Time3600:55peptide,umlog‐lkhd  509.60
Time7200:55peptide,umlog‐lkhd  434.17
Total:  2327.63
Avg:  6.0458
------------------------------
Results for out_15seq-34-4.pdb
Time30:55peptide,umlog‐lkhd  65.75
Time60:55peptide,umlog‐lkhd  71.63
Time180:55peptide,umlog‐lkhd  122.00
Time600:55peptide,umlog‐lkhd  249.22
Time1800:55peptide,umlog‐lkhd  365.39
Time3600:55peptide,umlog‐lkhd  429.27
Time7200:55peptide,umlog‐lkhd  347.87
Total:  1651.14
Avg:  4.2887
Time30:55peptide,umlog‐lkhd  65.75
Time60:55peptide,umlog‐lkhd  71.63
Time180:55peptide,umlog‐lkhd  122.00
Time600:55peptide,umlog‐lkhd  249.22
Time1800:55peptide,umlog‐lkhd  365.39
Time3600:55peptide,umlog‐lkhd  429.27
Time7200:55peptide,umlog‐lkhd  347.87
Total:  1651.14
Avg:  4.2887
------------------------------
Results for out_15seq-34-5.pdb
Time30:55peptide,umlog‐lkhd  153.32
Time60:55peptide,umlog‐lkhd  174.73
Time180:55peptide,umlog‐lkhd  218.63
Time600:55peptide,umlog‐lkhd  323.93
Time1800:55peptide,umlog‐lkhd  408.64
Time3600:55peptide,umlog‐lkhd  437.57
Time7200:55peptide,umlog‐lkhd  378.08
Total:  2094.90
Avg:  5.4413
Time30:55peptide,umlog‐lkhd  153.32
Time60:55peptide,umlog‐lkhd  174.73
Time180:55peptide,umlog‐lkhd  218.63
Time600:55peptide,umlog‐lkhd  323.93
Time1800:55peptide,umlog‐lkhd  408.64
Time3600:55peptide,umlog‐lkhd  437.57
Time7200:55peptide,umlog‐lkhd  378.08
Total:  2094.90
Avg:  5.4413
------------------------------
Results for out_15seq-35-1.pdb
Time30:55peptide,umlog‐lkhd  130.28
Time60:55peptide,umlog‐lkhd  156.73
Time180:55peptide,umlog‐lkhd  188.97
Time600:55peptide,umlog‐lkhd  283.55
Time1800:55peptide,umlog‐lkhd  393.65
Time3600:55peptide,umlog‐lkhd  445.55
Time7200:55peptide,umlog‐lkhd  376.70
Total:  1975.42
Avg:  5.1310
Time30:55peptide,umlog‐lkhd  130.28
Time60:55peptide,umlog‐lkhd  156.73
Time180:55peptide,umlog‐lkhd  188.97
Time600:55peptide,umlog‐lkhd  283.55
Time1800:55peptide,umlog‐lkhd  393.65
Time3600:55peptide,umlog‐lkhd  445.55
Time7200:55peptide,umlog‐lkhd  376.70
Total:  1975.42
Avg:  5.1310
------------------------------
Results for out_15seq-35-2.pdb
Time30:55peptide,umlog‐lkhd  173.86
Time60:55peptide,umlog‐lkhd  174.36
Time180:55peptide,umlog‐lkhd  180.45
Time600:55peptide,umlog‐lkhd  263.50
Time1800:55peptide,umlog‐lkhd  357.73
Time3600:55peptide,umlog‐lkhd  402.85
Time7200:55peptide,umlog‐lkhd  345.96
Total:  1898.70
Avg:  4.9317
Time30:55peptide,umlog‐lkhd  173.86
Time60:55peptide,umlog‐lkhd  174.36
Time180:55peptide,umlog‐lkhd  180.45
Time600:55peptide,umlog‐lkhd  263.50
Time1800:55peptide,umlog‐lkhd  357.73
Time3600:55peptide,umlog‐lkhd  402.85
Time7200:55peptide,umlog‐lkhd  345.96
Total:  1898.70
Avg:  4.9317
------------------------------
Results for out_15seq-35-3.pdb
Time30:55peptide,umlog‐lkhd  173.18
Time60:55peptide,umlog‐lkhd  180.49
Time180:55peptide,umlog‐lkhd  189.96
Time600:55peptide,umlog‐lkhd  294.33
Time1800:55peptide,umlog‐lkhd  387.37
Time3600:55peptide,umlog‐lkhd  414.91
Time7200:55peptide,umlog‐lkhd  370.89
Total:  2011.13
Avg:  5.2237
Time30:55peptide,umlog‐lkhd  173.18
Time60:55peptide,umlog‐lkhd  180.49
Time180:55peptide,umlog‐lkhd  189.96
Time600:55peptide,umlog‐lkhd  294.33
Time1800:55peptide,umlog‐lkhd  387.37
Time3600:55peptide,umlog‐lkhd  414.91
Time7200:55peptide,umlog‐lkhd  370.89
Total:  2011.13
Avg:  5.2237
------------------------------
Results for out_15seq-35-4.pdb
Time30:55peptide,umlog‐lkhd  268.27
Time60:55peptide,umlog‐lkhd  273.31
Time180:55peptide,umlog‐lkhd  237.01
Time600:55peptide,umlog‐lkhd  281.04
Time1800:55peptide,umlog‐lkhd  366.05
Time3600:55peptide,umlog‐lkhd  412.64
Time7200:55peptide,umlog‐lkhd  358.99
Total:  2197.30
Avg:  5.7073
Time30:55peptide,umlog‐lkhd  268.27
Time60:55peptide,umlog‐lkhd  273.31
Time180:55peptide,umlog‐lkhd  237.01
Time600:55peptide,umlog‐lkhd  281.04
Time1800:55peptide,umlog‐lkhd  366.05
Time3600:55peptide,umlog‐lkhd  412.64
Time7200:55peptide,umlog‐lkhd  358.99
Total:  2197.30
Avg:  5.7073
------------------------------
Results for out_15seq-35-5.pdb
Time30:55peptide,umlog‐lkhd  117.03
Time60:55peptide,umlog‐lkhd  125.03
Time180:55peptide,umlog‐lkhd  156.53
Time600:55peptide,umlog‐lkhd  281.46
Time1800:55peptide,umlog‐lkhd  397.43
Time3600:55peptide,umlog‐lkhd  438.12
Time7200:55peptide,umlog‐lkhd  354.17
Total:  1869.77
Avg:  4.8565
Time30:55peptide,umlog‐lkhd  117.03
Time60:55peptide,umlog‐lkhd  125.03
Time180:55peptide,umlog‐lkhd  156.53
Time600:55peptide,umlog‐lkhd  281.46
Time1800:55peptide,umlog‐lkhd  397.43
Time3600:55peptide,umlog‐lkhd  438.12
Time7200:55peptide,umlog‐lkhd  354.17
Total:  1869.77
Avg:  4.8565
------------------------------
Results for out_15seq-36-1.pdb
Time30:55peptide,umlog‐lkhd  175.78
Time60:55peptide,umlog‐lkhd  171.71
Time180:55peptide,umlog‐lkhd  165.01
Time600:55peptide,umlog‐lkhd  248.52
Time1800:55peptide,umlog‐lkhd  346.21
Time3600:55peptide,umlog‐lkhd  389.77
Time7200:55peptide,umlog‐lkhd  329.53
Total:  1826.54
Avg:  4.7443
Time30:55peptide,umlog‐lkhd  175.78
Time60:55peptide,umlog‐lkhd  171.71
Time180:55peptide,umlog‐lkhd  165.01
Time600:55peptide,umlog‐lkhd  248.52
Time1800:55peptide,umlog‐lkhd  346.21
Time3600:55peptide,umlog‐lkhd  389.77
Time7200:55peptide,umlog‐lkhd  329.53
Total:  1826.54
Avg:  4.7443
------------------------------
Results for out_15seq-36-2.pdb
Time30:55peptide,umlog‐lkhd  136.27
Time60:55peptide,umlog‐lkhd  133.84
Time180:55peptide,umlog‐lkhd  168.19
Time600:55peptide,umlog‐lkhd  283.36
Time1800:55peptide,umlog‐lkhd  375.83
Time3600:55peptide,umlog‐lkhd  409.44
Time7200:55peptide,umlog‐lkhd  341.39
Total:  1848.34
Avg:  4.8009
Time30:55peptide,umlog‐lkhd  136.27
Time60:55peptide,umlog‐lkhd  133.84
Time180:55peptide,umlog‐lkhd  168.19
Time600:55peptide,umlog‐lkhd  283.36
Time1800:55peptide,umlog‐lkhd  375.83
Time3600:55peptide,umlog‐lkhd  409.44
Time7200:55peptide,umlog‐lkhd  341.39
Total:  1848.34
Avg:  4.8009
------------------------------
Results for out_15seq-36-3.pdb
Time30:55peptide,umlog‐lkhd  92.91
Time60:55peptide,umlog‐lkhd  91.68
Time180:55peptide,umlog‐lkhd  122.39
Time600:55peptide,umlog‐lkhd  255.83
Time1800:55peptide,umlog‐lkhd  374.60
Time3600:55peptide,umlog‐lkhd  419.77
Time7200:55peptide,umlog‐lkhd  355.83
Total:  1713.02
Avg:  4.4494
Time30:55peptide,umlog‐lkhd  92.91
Time60:55peptide,umlog‐lkhd  91.68
Time180:55peptide,umlog‐lkhd  122.39
Time600:55peptide,umlog‐lkhd  255.83
Time1800:55peptide,umlog‐lkhd  374.60
Time3600:55peptide,umlog‐lkhd  419.77
Time7200:55peptide,umlog‐lkhd  355.83
Total:  1713.02
Avg:  4.4494
------------------------------
Results for out_15seq-36-4.pdb
Time30:55peptide,umlog‐lkhd  185.46
Time60:55peptide,umlog‐lkhd  188.06
Time180:55peptide,umlog‐lkhd  191.88
Time600:55peptide,umlog‐lkhd  283.57
Time1800:55peptide,umlog‐lkhd  382.52
Time3600:55peptide,umlog‐lkhd  417.30
Time7200:55peptide,umlog‐lkhd  353.78
Total:  2002.57
Avg:  5.2015
Time30:55peptide,umlog‐lkhd  185.46
Time60:55peptide,umlog‐lkhd  188.06
Time180:55peptide,umlog‐lkhd  191.88
Time600:55peptide,umlog‐lkhd  283.57
Time1800:55peptide,umlog‐lkhd  382.52
Time3600:55peptide,umlog‐lkhd  417.30
Time7200:55peptide,umlog‐lkhd  353.78
Total:  2002.57
Avg:  5.2015
------------------------------
Results for out_15seq-36-5.pdb
Time30:55peptide,umlog‐lkhd  123.29
Time60:55peptide,umlog‐lkhd  140.84
Time180:55peptide,umlog‐lkhd  186.06
Time600:55peptide,umlog‐lkhd  294.70
Time1800:55peptide,umlog‐lkhd  401.71
Time3600:55peptide,umlog‐lkhd  446.70
Time7200:55peptide,umlog‐lkhd  368.80
Total:  1962.09
Avg:  5.0963
Time30:55peptide,umlog‐lkhd  123.29
Time60:55peptide,umlog‐lkhd  140.84
Time180:55peptide,umlog‐lkhd  186.06
Time600:55peptide,umlog‐lkhd  294.70
Time1800:55peptide,umlog‐lkhd  401.71
Time3600:55peptide,umlog‐lkhd  446.70
Time7200:55peptide,umlog‐lkhd  368.80
Total:  1962.09
Avg:  5.0963
------------------------------
Results for out_15seq-37-1.pdb
Time30:55peptide,umlog‐lkhd  143.95
Time60:55peptide,umlog‐lkhd  158.63
Time180:55peptide,umlog‐lkhd  179.11
Time600:55peptide,umlog‐lkhd  277.02
Time1800:55peptide,umlog‐lkhd  390.85
Time3600:55peptide,umlog‐lkhd  432.44
Time7200:55peptide,umlog‐lkhd  365.69
Total:  1947.68
Avg:  5.0589
Time30:55peptide,umlog‐lkhd  143.95
Time60:55peptide,umlog‐lkhd  158.63
Time180:55peptide,umlog‐lkhd  179.11
Time600:55peptide,umlog‐lkhd  277.02
Time1800:55peptide,umlog‐lkhd  390.85
Time3600:55peptide,umlog‐lkhd  432.44
Time7200:55peptide,umlog‐lkhd  365.69
Total:  1947.68
Avg:  5.0589
------------------------------
Results for out_15seq-37-2.pdb
Time30:55peptide,umlog‐lkhd  117.98
Time60:55peptide,umlog‐lkhd  116.04
Time180:55peptide,umlog‐lkhd  134.59
Time600:55peptide,umlog‐lkhd  238.99
Time1800:55peptide,umlog‐lkhd  360.03
Time3600:55peptide,umlog‐lkhd  415.18
Time7200:55peptide,umlog‐lkhd  333.82
Total:  1716.63
Avg:  4.4588
Time30:55peptide,umlog‐lkhd  117.98
